id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id11306","But it was in vain; I slept, indeed, but I was disturbed by the wildest dreams.",HPL
"id07490","My great grandmother had been a Marsh of unknown source whose husband lived in Arkham and did not old Zadok say that the daughter of Obed Marsh by a monstrous mother was married to an Arkham man through a trick?",HPL
"id00721","In my shame and despair I sometimes scream frantically, begging the dream creatures around me to waken me ere the Inutos steal up the pass behind the peak Noton and take the citadel by surprise; but these creatures are daemons, for they laugh at me and tell me I am not dreaming.",MWS
"id07538","My friend, it is well that you spoke in time.",EAP
"id11289","I never beheld any one so perfectly happy as my sweet sister.",MWS
"id25207","Now the human body, in general, is neither much lighter nor much heavier than the water of the Seine; that is to say, the specific gravity of the human body, in its natural condition, is about equal to the bulk of fresh water which it displaces.",EAP
"id03831","I had learned, too, the very remarkable fact, that the stem of the Usher race, all time honored as it was, had put forth, at no period, any enduring branch; in other words, that the entire family lay in the direct line of descent, and had always, with very trifling and very temporary variation, so lain.",EAP
"id05371","It does not appear that he ever wrote or spoke of it, nor is there any evidence that he even noticed it.",EAP
"id25960","Instead of looking out across the bog toward the source of the new light, I kept my eyes from the window in panic fear, and clumsily drew on my clothing with some dazed idea of escape.",HPL
"id18497","Timid as they were, a few of the younger men were sufficiently inspired by our protective leadership to promise such help.",MWS
"id24478","These gradations of matter increase in rarity or fineness, until we arrive at a matter unparticled without particles indivisible one and here the law of impulsion and permeation is modified.",EAP
"id12431","There rose within him the tantalising faith that somewhere an easy gate existed, which if one found would admit him freely to those outer deeps whose echoes rattled so dimly at the back of his memory.",HPL
"id24080","I reverence his goodness, I accord with his opinions, and bitterly lament his present, and I trust temporary, illness.",MWS
"id11862","I have lost for ever the loveliest companion that any man could ever have possessed, one who rather appears to have been a superior spirit who by some strange accident wandered among us earthly creatures, than as belonging to our kind.",MWS
"id04798","""How often we made the circuit of the belt it is impossible to say.",EAP
"id22638","The backgrounds were mostly old churchyards, deep woods, cliffs by the sea, brick tunnels, ancient panelled rooms, or simple vaults of masonry.",HPL
"id16105","Mrs. Corey, unable to extract more information, began telephoning the neighbours; thus starting on its rounds the overture of panic that heralded the major terrors.",HPL
"id05863","The bay was crowded with vessels, whose crews, for the most part, were observing the uncouth sportings of this huge unwieldy machine they saw her gradually sink; the waters now rising above her lower decks they could hardly wink before she had utterly disappeared, nor could the place where the sea had closed over her be at all discerned.",MWS
"id11466","Cognizant although innocent of the murder, the Frenchman will naturally hesitate about replying to the advertisement about demanding the Ourang Outang.",EAP
"id06091","""Come,"" he said, abruptly, ""let us drink It is early but let us drink.",EAP
"id04214","What tales the sea mists may bring to that haunted and northernmost pinnacle they do not know, but they long to extract some hint of the wonders that knock at the cliff yawning door when clouds are thickest.",HPL
"id21197","A balloon from Kanadaw spoke us to day and threw on board several late papers; they contain some exceedingly curious information relative to Kanawdian or rather Amriccan antiquities.",EAP
"id06479","He whom a scratch has disorganized, he who disappears from apparent life under the influence of the hostile agency at work around us, had the same powers as I I also am subject to the same laws.",MWS
"id21801","I repeat that in landscape arrangements alone is the physical nature susceptible of exaltation, and that, therefore, her susceptibility of improvement at this one point, was a mystery I had been unable to solve.",EAP
"id00540","As for the jerk given to my neck upon the falling of the drop, it merely proved a corrective to the twist afforded me by the fat gentleman in the coach.",EAP
"id12012","""This is my post: I was born for this to rule England in anarchy, to save her in danger to devote myself for her.",MWS
"id17850","But here,"" and he struck his heart with violence, ""here is the rebel, here the stumbling block; this over ruling heart, which I may drain of its living blood; but, while one fluttering pulsation remains, I am its slave.""",EAP
"id12708","I will keep no terms with my enemies.",EAP
"id11482","Again the lightning flashed but this time upon a scene not wholly strange.",HPL
"id15327","The brother had been led to his resolution so he told me by consideration of the unusual character of the malady of the deceased, of certain obtrusive and eager inquiries on the part of her medical men, and of the remote and exposed situation of the burial ground of the family.",EAP
"id17561","Woods and fields crowded up to the high bank of the river's mouth, and bore not a sign of man's presence; not even a stone wall or a straying cow, but only the tall grass and giant trees and tangles of briers that the first Indian might have seen.",HPL
"id05742","When the machine is thus moved about, it will be apparent to any careful observer, that whereas that portion of the machinery near the front door No. , is perfectly steady and unwavering, the portion farther within fluctuates, in a very slight degree, with the movements of the machine.",EAP
"id21441","It's an old saying, and a true one, however, that money is nothing in comparison with health.",EAP
"id10819","It was fully a week before the villagers noticed that no lights were appearing at dusk in the windows of the cottage under the trees.",HPL
"id00018","I have no fear, not even from the prophecies of the madman Klenze.",EAP
"id17038","He was a remarkable man a very remarkable man indeed one of the most remarkable men of the age.",EAP
"id14680","It was the piping of unnumbered whippoorwills, and in their shrill chorus there seemed to lurk a note of tense and evil expectancy.",HPL
"id17760","We had not the heart to undeceive the poor old man; and at the moment I came in, he was reading parts of his book to Idris, asking what answer could be given to this or that position.",MWS
"id14436","Every thing seemed unique in one mass.",EAP
"id17180","A variety of feelings urged Perdita to shed double magnificence over the scene; yet, as she arrayed herself for the evening gala, she wondered herself at the pains she took, to render sumptuous the celebration of an event which appeared to her the beginning of her sufferings.",MWS
"id17497","jest like when Elmer Frye's place was took, only wuss. . .",HPL
"id26284","""Here every where"" one voice of horror and dismay exclaimed, when in the pleasant days of a sunny May the Destroyer of man brooded again over the earth, forcing the spirit to leave its organic chrysalis, and to enter upon an untried life.",MWS
"id04340","Then he sensed a soft tread or tapping on the walk inside the gate, heard a gentle fumbling at the rusty latch, and saw the narrow, heavy door swing inward.",HPL
"id06427","For over a hundred years the antique, grove circled stone house had been the subject of stories incredibly wild and monstrously hideous; stories of a silent colossal creeping death which stalked abroad in summer.",HPL
"id08340","Dr. Moneypenny will have it that our initials give our true character but for my life I can't see what he means.",EAP
"id07167","The object was nauseous; a filthy whitish gorilla thing with sharp yellow fangs and matted fur.",HPL
"id02218","In the meantime I perseveringly frequented every reputable place of public amusement; and, at length, at the theatre, where I first saw her, I had the supreme bliss of meeting her, and of exchanging glances with her once again.",EAP
"id18406","There are some who would have thought him mad.",EAP
"id22134","The weather was remarkably fine, and the view of the subjacent country a most romantic one when seen from any point, was now especially sublime.",EAP
"id04983","All, save I, were at rest or in enjoyment; I, like the arch fiend, bore a hell within me, and finding myself unsympathized with, wished to tear up the trees, spread havoc and destruction around me, and then to have sat down and enjoyed the ruin.",MWS
"id17767","The bedstead, however, still held firm; so that I had at least a faint chance of making good my escape.",EAP
"id15131","Later it grew cold and snowy; and Barzai and Atal often slipped and fell as they hewed and plodded upward with staves and axes.",HPL
"id11132","I am, it is well known, of a robust and corpulent appearance, and at the same time somewhat diminutive in stature.",EAP
"id03797","As I grew older my liberty encreased with my desires, and my wanderings extended from our park to the neighbouring country.",MWS
"id17143","I gasped convulsively for breath a shudder resembling a fit of the ague agitated every nerve and muscle of my frame I felt my eyes starting from their sockets a horrible nausea overwhelmed me and at length I fainted away.",EAP
"id19078","Every inhabitant of the most miserable cottage, went to swell the stream of population that poured forth to meet him: even Perdita, in spite of my late philippic, crept near the highway, to behold this idol of all hearts.",MWS
"id04919","Ma'm'selle Laplace Monsieur De Kock will do himself the honor of taking wine with you.""",EAP
"id03272","There are those who say I respond to cold as others do to a bad odour, and I am the last to deny the impression.",HPL
"id15047","I thought that I had risen and went to seek my father to inform him of my determination to seperate myself from him.",MWS
"id07221","The rays of the numerous candles for there were many now fell within a niche of the room which had hitherto been thrown into deep shade by one of the bed posts.",EAP
"id13974","It was like heavy wood falling on stone or brick wood on brick what did that make me think of?",HPL
"id24050","What was there about them to confound me in this manner?",EAP
"id05205","The bookseller sold them to me for a song.",EAP
"id05233","It hit the whole of Innsmouth, too, because in seafarin' days what profited the master of a ship gen'lly profited the crew proportionate.",EAP
"id23556","Heavens shall I ever forget the intense excitement of the moment?",EAP
"id06323","Have you ever heard of any important treasure being unearthed along the coast?"" ""Never.""",EAP
"id27903","I will wander away from you, away from all life in the solitude I shall seek I alone shall breathe of human kind.",MWS
"id15164","In their gray visions they obtain glimpses of eternity, and thrill, in awakening, to find that they have been upon the verge of the great secret.",EAP
"id14714","On the night I arrived I heard strange music from the peaked garret overhead, and the next day asked old Blandot about it.",HPL
"id11585","Atal was far below, and planning what he should do when he reached the place, when curiously he noticed that the light had grown strong, as if the cloudless peak and moonlit meeting place of the gods were very near.",HPL
"id09119","There is not one token of the usual river debris.",EAP
"id03135","I see but it is a thing difficult to tell.",EAP
"id18219","A cheerful fire blazed upon the hearth.",EAP
"id17596","As I have told the police, there was no wagon in the street; but only a group of strange looking figures bearing a large square box which they deposited in the hallway after one of them had grunted in a highly unnatural voice, ""Express prepaid.""",HPL
"id12235","A tingling long lost sense of pleasure often came across me during this journey.",MWS
"id15394","And now, too, a voluminous cloud, which we had long watched in the regions of Hesper, floated out thence, all gorgeous in crimson and gold, and settling in peace above us, sank, day by day, lower and lower, until its edges rested upon the tops of the mountains, turning all their dimness into magnificence, and shutting us up, as if forever, within a magic prison house of grandeur and of glory.",EAP
"id07727","Its presentation afforded an opportunity for the lecture upon affectation with which I was so especially edified.",EAP
"id02748","The arm, particularly, performs its operations in an exceedingly stiff, awkward, jerking, and rectangular manner.",EAP
"id14913","After a discussion on this subject, which lasted for several hours, he took leave of his friends, and returned to town, unwilling to meet Perdita before us, conscious, as we all must be, of the thoughts uppermost in the minds of both.",MWS
"id23759","While at school, emulation and his own natural abilities made him hold a conspicuous rank in the forms among his equals; at college he discarded books; he believed that he had other lessons to learn than those which they could teach him.",MWS
"id08726","For an hour or more, we tried in vain to get rid of it, on account of the prodigious rolling of the ship; and, before we had succeeded, the carpenter came aft and announced four feet of water in the hold.",EAP
"id24493","A hundred similar instances go to show that the MS.",EAP
"id27893","""You must get over these fancies,"" said the guide, ""for I have brought you here that you might have the best possible view of the scene of that event I mentioned and to tell you the whole story with the spot just under your eye.""",EAP
"id04975","In the mean time I worked on, and my labour was already considerably advanced.",MWS
"id14722","Witness had seen the daughter some five or six times during the six years.",EAP
"id10320","No one would deal with them, and their distant manor was shunned as an accursed place.",HPL
"id09619","And when the church bells rang he would stop his ears and scream, and the grey cat that dwelt with him would howl in unison till the last peal died reverberantly away.",HPL
"id00342","Then, as he turned away, he saw on the table a sight which nearly snapped the last thread of his reason.",HPL
"id24284","You allow me to throw away this cursed drink; you smile; oh, Congratulate me, hope is triumphant, and I have done some good.""",MWS
"id20491","The mother, it appeared, had feared the event for some time; but the reasons she assigned for her fear were so grotesque that no one took them seriously.",MWS
"id18337","We were still at Windsor; our renewed hopes medicined the anguish we had suffered from the late tragedies.",MWS
"id04781","The mind struggles to establish a connexion a sequence of cause and effect and, being unable to do so, suffers a species of temporary paralysis.",EAP
"id11067","Each finger has retained possibly until the death of the victim the fearful grasp by which it originally imbedded itself.",EAP
"id19402","Were the machine a pure machine this would not be the case it would always win.",EAP
"id20009","These were my thoughts; and with trembling hands I prepared to begin a letter to my unhappy parent.",MWS
"id08535","The voice of affection was so new to me that I hung with delight upon his words when he told me what he had felt concerning me during these long years of apparent forgetfulness.",MWS
"id07495","From you only could I hope for succour, although towards you I felt no sentiment but that of hatred.",MWS
"id06262","Soon after my arrival my father spoke of my immediate marriage with Elizabeth.",MWS
"id10898","The next morning he was discovered dead in his bed, and the Coroner's verdict was ""Death by the visitation of God."" Having inherited his estate, all went well with me for years.",MWS
"id17778","Merciful Creator Eliot, but I don't know how much was real and how much was feverish fancy.",HPL
"id15428","The walk was a trifle long, but we could haul our silent specimens undisturbed.",HPL
"id25427","He was a man of few words.",EAP
"id07658","The very few glasses of Lafitte that I had sipped had the effect of rendering me drowsy, and I felt inclined to take a nap of some fifteen or twenty minutes, as is my custom after dinner.",EAP
"id25453","There was no one in waking hours who could remind me of it; but my dreams are filled with terror, because of phrases I dare not quote.",HPL
"id24495","I perfectly well know that you are innocent of the atrocities in the Rue Morgue.",EAP
"id24356","It was very different when the masters of the science sought immortality and power; such views, although futile, were grand; but now the scene was changed.",MWS
"id22256","I studied the wisdom of the ancients, and gazed on the happy walls that sheltered the beloved of my soul.",MWS
"id06050","In years a child of ten, I had seen and heard many wonders unknown to the throng; and was oddly aged in certain respects.",HPL
"id09555","I had expected, of course, to see them betray a sense of pain, although in a less degree than their mother, and this would have been sufficient to confirm my opinion concerning the habitual endurance of atmospheric pressure.",EAP
"id23772","Only the notebooks of my antiquarian uncle, Dr. Elihu Whipple, revealed to me at length the darker, vaguer surmises which formed an undercurrent of folklore among old time servants and humble folk; surmises which never travelled far, and which were largely forgotten when Providence grew to be a metropolis with a shifting modern population.",HPL
"id21930","He told me that he and his companions had been chosen by the other sailors to come in deputation to me to make me a requisition which, in justice, I could not refuse.",MWS
"id23666","Fiendish things were in the air, and lodgers told over the beads of their rosaries as they caught the odour from beneath the doctor's closed door.",HPL
"id08118","Ryland had deserted his post through fear of the plague: from the same fear Adrian had no competitor.",MWS
"id21388","Aye I would claim my heritage of death, even though my soul go seeking through the ages for another corporeal tenement to represent it on that vacant slab in the alcove of the vault.",HPL
"id23312","""Pass your hand,"" I said, ""over the wall; you cannot help feeling the nitre.",EAP
"id08545","Ann's tongue was perniciously active, and within a few months Mercy discharged her, filling her place with a faithful and amiable Amazon from Newport, Maria Robbins.",MWS
"id20351","A servant in waiting took my horse, and I entered the Gothic archway of the hall.",MWS
"id13536","May is returned, and I die.",MWS
"id13343","I had determined at one time that the memory of these evils should die with me, but you have won me to alter my determination.",MWS
"id11987","The tense extremes of horror are lessening, and I feel queerly drawn toward the unknown sea deeps instead of fearing them.",HPL
"id08921","I trembled excessively; I could not endure to think of, and far less to allude to, the occurrences of the preceding night.",EAP
"id09972","It was at once a duty and an advantage to afford them the protection due to Roman citizens; even and here I shot a sarcastic look at Balbutius and Asellius at the expense of a little trouble and activity, and of a slight interruption of the draught playing and cock fighting at the camp in Calagurris.",EAP
"id26173","It is related, however, that the first circumstance which disturbed, very particularly, the self complacency of the philosophers who constructed this ""Republic,"" was the startling discovery that universal suffrage gave opportunity for fraudulent schemes, by means of which any desired number of votes might at any time be polled, without the possibility of prevention or even detection, by any party which should be merely villainous enough not to be ashamed of the fraud.",EAP
"id07917","With this mode of relief I even wrote a few poems, and still refrained from going home to my people lest I seem to crawl back ignobly in defeat.",EAP
"id01383","""I have no doubt of it,"" I said.",EAP
"id26699","In examining the boundary between light and darkness in the crescent or gibbous moon where this boundary crosses any of the dark places, the line of division is found to be rough and jagged; but, were these dark places liquid, it would evidently be even.",HPL
"id11058","I am full of fears, for if I fail there, I am an outcast in the world forever.' ""'Do not despair.",MWS
"id20425","He knew that Joe must have been half drunk when he came home the night before, yet this mention of a violet light in the garret window was of frightful import.",HPL
"id20238","The shaft of light permitted me to learn many details, but refused to shew anything within the gaping door of the rock hewn temple; and after a time I turned off the current, conscious of the need of conserving power.",HPL
"id21348","As the tree muffled thunder grew louder, I arranged my plan's details.",EAP
"id25075","The abbey was amply provisioned.",EAP
"id17749","I would say; Woodville, rejoice with your friend, I triumph now and am most happy.",MWS
"id13534","The head of the radiant god in the sculptures on the rock temple is the same as that carven bit of ivory which the dead sailor brought from the sea and which poor Klenze carried back into the sea.",HPL
"id22205","The stars were right again, and what an age old cult had failed to do by design, a band of innocent sailors had done by accident.",HPL
"id23896","I will candidly confess that my feelings were now of the most singular nay, of the most mysterious, the most perplexing and incomprehensible character.",EAP
"id25408","Among the numerous train of maladies superinduced by that fatal and primary one which effected a revolution of so horrible a kind in the moral and physical being of my cousin, may be mentioned as the most distressing and obstinate in its nature, a species of epilepsy not unfrequently terminating in trance itself trance very nearly resembling positive dissolution, and from which her manner of recovery was in most instances, startlingly abrupt.",EAP
"id09997","One only of the crew appeared to have arrived with her.",MWS
"id23357","Sometimes I could cope with the sullen despair that overwhelmed me, but sometimes the whirlwind passions of my soul drove me to seek, by bodily exercise and by change of place, some relief from my intolerable sensations.",MWS
"id21633","So to the sound of melody the White Ship sailed into the mist betwixt the basalt pillars of the West.",HPL
"id15976","Behind, the cottage was shadowed by the venerable fathers of the forest, under which the deer came to graze, and which for the most part hollow and decayed, formed fantastic groups that contrasted with the regular beauty of the younger trees.",MWS
"id20266","O death and change, rulers of our life, where are ye, that I may grapple with you What was there in our tranquillity, that excited your envy in our happiness, that ye should destroy it?",MWS
"id26726","Neck dislocated, and right leg capitally splintered.",EAP
"id24314","When this distension has so far progressed that the bulk of the corpse is materially increased without a corresponding increase of mass or weight, its specific gravity becomes less than that of the water displaced, and it forthwith makes its appearance at the surface.",EAP
"id21475","I was beside Adrian; a moment before he had again given the word to halt, and had remained a few yards distant from us in deep meditation: he was forming swiftly his plan of action, to prevent the effusion of blood; the noise of cannon, the sudden rush of the troops, and yell of the foe, startled him: with flashing eyes he exclaimed, ""Not one of these must perish"" and plunging the rowels into his horse's sides, he dashed between the conflicting bands.",MWS
"id22733","The Portuguese sailors coming in from a voyage cross themselves when they first see it, and the old Yankees believe it would be much graver matter than death to climb it, if indeed that were possible.",HPL
"id14297","The very sun of heaven seemed distorted when viewed through the polarising miasma welling out from this sea soaked perversion, and twisted menace and suspense lurked leeringly in those crazily elusive angles of carven rock where a second glance shewed concavity after the first shewed convexity.",HPL
"id27627","However, I soon saw that my uneasiness had a second and perhaps equally potent source residing in the pictorial and mathematical suggestions of the strange designs.",HPL
"id08858","Sometimes we went up to London, and entered into the amusements of the busy throng; sometimes our retreat was invaded by visitors from among them.",MWS
"id22512","They always do that about Innsmouth people, and folks here and hereabouts always try to cover up any Innsmouth blood they have in 'em.",HPL
"id05634","I discovered more distinctly the black sides of Jura, and the bright summit of Mont Blanc.",EAP
"id00105","I must never more behold you; never more hear your voice; but the soft whisperings of your forgiveness will reach me and cool the burning of my disordered brain and heart; I am sure I should feel it even in my grave.",MWS
"id26635","The weight of the whole machine and apparatus was seventeen pounds leaving about four pounds to spare.",EAP
"id19324","She deposited her appalling doubts in my hands; she relied on my judgment, and was comforted by my participation in her sorrow.",MWS
"id04074","I did not forget the mixed blood and marine pursuits of the cult members in Louisiana, and would not be surprised to learn of secret methods and poison needles as ruthless and as anciently known as the cryptic rites and beliefs.",HPL
"id14089","Its walls were loosely constructed, and had lately been plastered throughout with a rough plaster, which the dampness of the atmosphere had prevented from hardening.",EAP
"id19792","All at once my feverishly sensitive ears seemed to detect a new and wholly distinct component in the soft medley of drug magnified sounds a low and damnably insistent whine from very far away; droning, clamouring, mocking, calling, from the northeast.",HPL
"id19935","They consulted their village priest, and the result was that Elizabeth Lavenza became the inmate of my parents' house my more than sister the beautiful and adored companion of all my occupations and my pleasures.",MWS
"id22960","My father and I were now seldom alone or if we were he generally kept silence with his eyes fixed on the ground the dark full orbs in which before I delighted to read all sweet and gentle feeling shadowed from my sight by their lids and the long lashes that fringed them.",MWS
"id02471","This dear one, my sole relation; whose progress I had marked from tender childhood through the varied path of life, and seen her throughout conspicuous for integrity, devotion, and true affection; for all that constitutes the peculiar graces of the female character, and beheld her at last the victim of too much loving, too constant an attachment to the perishable and lost, she, in her pride of beauty and life, had thrown aside the pleasant perception of the apparent world for the unreality of the grave, and had left poor Clara quite an orphan.",MWS
"id07896","I tried to calm Ernest; I enquired more minutely concerning my father, and here I named my cousin.",MWS
"id20033","The company consisted of seven or eight individuals besides the Baron and myself.",EAP
"id15018","There were in all, then, a hundred paces; and, admitting two paces to the yard, I presumed the dungeon to be fifty yards in circuit.",EAP
"id19528","We know that the resistance of bodies is, chiefly, in proportion to their density.",EAP
"id21621","But my adventures yet remain to be related.",MWS
"id14328","The tension of my vigil became oppressive, and a wild train of trivial impressions and associations thronged through my almost unhinged mind.",HPL
"id19524","Above all, it was usually found, upon the annual winter opening of the barriers, that locks, bolts, and secret cellars, had proved but slender protection to those rich stores of wines and liquors which, in consideration of the risk and trouble of removal, many of the numerous dealers having shops in the neighbourhood had consented to trust, during the period of exile, to so insufficient a security.",EAP
"id00219","But the aeronaut, still greatly discomposed, and having apparently no farther business to detain him in Rotterdam, began at this moment to make busy preparations for departure; and it being necessary to discharge a portion of ballast to enable him to reascend, the half dozen bags which he threw out, one after another, without taking the trouble to empty their contents, tumbled, every one of them, most unfortunately upon the back of the burgomaster, and rolled him over and over no less than one and twenty times, in the face of every man in Rotterdam.",EAP
"id23229","We feel, conceive, or reason; laugh or weep, Embrace fond woe, or cast our cares away; It is the same: for, be it joy or sorrow, The path of its departure still is free.",MWS
"id21829","This circumstance once spread abroad, none dared approach within half a mile of the infected neighbourhood, and the deserted wretch was left to fight with disease and death in solitude, as he best might.",MWS
"id02137","He was mistaken undoubtedly mistaken.",EAP
"id23524","At such a time sorrow has no voice; affliction, tamed by it is very vehemence, is mute.",EAP
"id12022","And that the rumors have existed so long and so continuous, could have resulted, it appeared to me, only from the circumstance of the buried treasure still remaining entombed.",EAP
"id05255","What more than fiend convulsed the features of my child, and overspread them with hues of death, as starting at that scarcely audible sound, she turned her glassy eyes from the earth to heaven, and falling prostrate on the black slabs of our ancestral vault, responded ""I am here"" Distinct, coldly, calmly distinct, fell those few simple sounds within my ear, and thence like molten lead rolled hissingly into my brain.",EAP
"id14605","While the component parts may exceed, individually, the highest skill of the artist, the arrangement of the parts will always be susceptible of improvement.",EAP
"id15329","How can I describe my sensations on beholding it?",MWS
"id16548","I felt the greatest ardour for virtue rise within me, and abhorrence for vice, as far as I understood the signification of those terms, relative as they were, as I applied them, to pleasure and pain alone.",MWS
"id23369","This was indeed a godlike science, and I ardently desired to become acquainted with it.",MWS
"id17824","I made, also, three important observations.",EAP
"id17243","shall I with an aching heart seek the spectacle of misery to discover its cause or shall I hopless leave the search of knowledge devote myself to the pleasures they say this world affords?",MWS
"id13185","Out of the unimaginable blackness beyond the gangrenous glare of that cold flame, out of the Tartarean leagues through which that oily river rolled uncanny, unheard, and unsuspected, there flopped rhythmically a horde of tame, trained, hybrid winged things that no sound eye could ever wholly grasp, or sound brain ever wholly remember.",HPL
"id27091","What I have now to tell is of my own actual knowledge of my own positive and personal experience.",EAP
"id21817","The deputy appointed by parliament is dead; another therefore must be named; I have advanced my claim, and I believe that I shall have no competitor.",MWS
"id21912","His head had dropped upon his breast yet I knew that he was not asleep, from the wide and rigid opening of the eye as I caught a glance of it in profile.",EAP
"id24163","She had none of the spirit of a martyr, and did not incline to share the shame and defeat of a fallen patriot.",MWS
"id12484","The spirit of Idris hovered in the air I breathed; her eyes were ever and for ever bent on mine; her remembered smile blinded my faint gaze, and caused me to walk as one, not in eclipse, not in darkness and vacancy but in a new and brilliant light, too novel, too dazzling for my human senses.",MWS
"id22315","Opiate oceans poured there, litten by suns that the eye may never behold and having in their whirlpools strange dolphins and sea nymphs of unrememberable deeps.",HPL
"id02608","I, myself, still held some curious notions about the traditional ""soul"" of man, and felt an awe at the secrets that might be told by one returning from the dead.",HPL
"id10057","On this peninsula stood a dwelling house and when I say that this house, like the infernal terrace seen by Vathek, ""etait d'une architecture inconnue dans les annales de la terre,"" I mean, merely, that its tout ensemble struck me with the keenest sense of combined novelty and propriety in a word, of poetry for, than in the words just employed, I could scarcely give, of poetry in the abstract, a more rigorous definition and I do not mean that merely outre was perceptible in any respect.",EAP
"id01709","When the eyes of Prince Prospero fell upon this spectral image which with a slow and solemn movement, as if more fully to sustain its role, stalked to and fro among the waltzers he was seen to be convulsed, in the first moment with a strong shudder either of terror or distaste; but, in the next, his brow reddened with rage.",EAP
"id11153","And as the last pathetic straggler, the fat cook, sank heavily out of sight in that sullen pool, the flutes and the drums grew silent, and the blinding red rays from the ruins snapped instantaneously out, leaving the village of doom lone and desolate in the wan beams of a new risen moon.",HPL
"id18207","My muscles tightened for panic flight, held in only by a certain unconscious caution and half hypnotic fascination.",HPL
"id26760","It appeared to be a handsome young man, about five and twenty years of age.",EAP
"id15099","Eureka Pundit is in his glory.",EAP
"id16341","He saw my change of feeling and continued, ""If you consent, neither you nor any other human being shall ever see us again; I will go to the vast wilds of South America.",MWS
"id15572","I could not do less than offer him the service of my own; and he accepted the civility.",EAP
"id24901","In the meantime, I stepped to the card rack, took the letter, put it in my pocket, and replaced it by a fac simile, so far as regards externals, which I had carefully prepared at my lodgings imitating the D cipher, very readily, by means of a seal formed of bread.",EAP
"id04528","With much difficulty, and at the imminent peril of their lives, they were restraining the convulsive plunges of a gigantic and fiery colored horse.",EAP
"id26507","""Nay, Madam,"" said Adrian, ""unless my sister consent never to see him again, it is surely an useless torment to separate them for a month.""",MWS
"id27819","The sight of beauty entranced me, and attractive manners in man or woman won my entire confidence.",MWS
"id17610","It was perhaps an hour later, while I still waited and while the old musician's feverishly written sheets still continued to pile up, that I saw Zann start as from the hint of a horrible shock.",HPL
"id05881","A man cannot have the patience a mother has, with her own flesh and blood.""",MWS
"id15875","Slowly and silently we went to meet Adrian, whom we heard approaching.",MWS
"id18400","I picked the ribbon up at the foot of the lightning rod.",EAP
"id23596","I had never seen the sister of Adrian.",MWS
"id07006","Then he saw the two shapes laboriously crawling toward him the old woman and the little furry thing.",HPL
"id25134","To the sound of reedy pipes that echoed over the bog there glided silently and eerily a mixed throng of swaying figures, reeling through such a revel as the Sicilians may have danced to Demeter in the old days under the harvest moon beside the Cyane.",HPL
"id17393","It was also to be observed, that although the three grooms, who had caught the steed as he fled from the conflagration at Berlifitzing, had succeeded in arresting his course, by means of a chain bridle and noose yet no one of the three could with any certainty affirm that he had, during that dangerous struggle, or at any period thereafter, actually placed his hand upon the body of the beast.",EAP
"id20155","The wounds for both ankles were frightfully lacerated about the Achilles' tendons seemed to puzzle the old physician greatly, and finally almost to frighten him.",HPL
"id09155","However, he had not been wholly unaffected by the Restoration influence; and having become addicted to gaming, lost the skull to one Epenetus Dexter, a visiting freeman of Providence.",HPL
"id26482","This gentleman, whom I shall call Hermann, was an original in every respect except, perhaps, in the single particular that he was a very great fool.",EAP
"id17001","It was in the soft glow of late afternoon that I first entered the vault on the abandoned slope.",HPL
"id10174","It is modelled by the data.",EAP
"id04941","So I opened it you cannot imagine how stealthily, stealthily until, at length a simple dim ray, like the thread of the spider, shot from out the crevice and fell full upon the vulture eye.",EAP
"id01339","At no time was he a very scrupulous man of his word.",EAP
"id20408","My watch informed me that it was half past seven; and, of course, having slept two hours, I was too late for my appointment.",EAP
"id04028","I did not appear before my parents till after a long and refreshing sleep.",HPL
"id07153","The first cold weather of an English October, made us hasten our preparations.",MWS
"id20098","Then they stopped hoping when the horror occurred at the parsonage, leaving not a soul alive or in one piece.",HPL
"id24146","Can I shall I describe my sensations?",MWS
"id06276","Take the sum in its completeness, and no arithmetic can calculate its price; take from it the smallest portion, give it but the name of parts, separate it into degrees and sections, and like the magician's coin, the valueless gold of the mine, is turned to vilest substance.",EAP
"id18978","This quieted the crew for the time, and we submerged unseen.",EAP
"id02020","It was against the full moon one night in the immemorial year of Tharp that I saw outlined the beckoning form of the celestial bird, and felt the first stirrings of unrest.",HPL
"id14299","But do not deceive yourself; this cottage is built by my order; and here I shall remain, until the hour arrives when I may share his happier dwelling.""",MWS
"id05751","Her perpetual study was to relieve us from labour and to spread ease and even elegance over our altered mode of life.",MWS
"id09428","Should I at any time wish to express my opinion of Mr. Fry, the pages of the ""Lollipop,"" Mr. Crab assured me, were at my unlimited disposal.",EAP
"id06941","Kircher and others imagine that in the centre of the channel of the Maelström is an abyss penetrating the globe, and issuing in some very remote part the Gulf of Bothnia being somewhat decidedly named in one instance.",EAP
"id25678","I look on her as the creature who will form the happiness of my future life: she is all that exists on earth that interests me.",MWS
"id27425","It appears to me that this mystery is considered insoluble, for the very reason which should cause it to be regarded as easy of solution I mean for the outré character of its features.",EAP
"id00530","The aristocrats built their hopes on their preponderant wealth and influence; the reformers on the force of the nation itself; the debates were violent, more violent the discourses held by each knot of politicians as they assembled to arrange their measures.",MWS
